eid,title,bucket,new_decision,reason_category
2-s2.0-84888295460,"More cells, bigger cells or simply reorganization? Alternative mechanisms leading to changed internode architecture under contrasting stress regimes",static_other,exclude,facade_no_movement
2-s2.0-84901408016,Framework for assessing the performance potential of seasonally adaptable facades using multi-objective optimization,static_other,exclude,facade_no_movement
2-s2.0-85088355797,"Environmental performance of adaptive building envelope design: Urban housing in Seoul, Korea",insufficient_info,exclude,insufficient_info
2-s2.0-84903840062,WSN-based intelligent visual performance management in tropical buildings,static_other,exclude,facade_no_movement
2-s2.0-84898997636,Energy performance assessment of and advanced integrated façade through experimental data analysis,static_other,exclude,facade_no_movement
2-s2.0-84906901718,Dialectic form finding of passive and adaptive shading enclosures,movable_possible->insufficient_info,exclude,insufficient_info
2-s2.0-84924673672,Operative temperature and thermal comfort in the sun - Implementation and verification of a model for IDA ICE,not_facade_other,exclude,not_facade
2-s2.0-85202486153,INTELLIGENT BUILDING ENVELOPE TO OPTIMISE THE EXPLOITATION OF SOLAR RADIATION,insufficient_info,exclude,insufficient_info
2-s2.0-84912570607,Control of an adaptive light shelf using multi-objective optimization,control_of_static,exclude,facade_no_movement
2-s2.0-84912096470,Spectrophotometric evaluation of optical performances of polarizing technologies for smart window applications,static_other,exclude,facade_no_movement
2-s2.0-84904395903,Parametric analysis of environmentally responsive strategies for building envelopes specific for hot hyperarid regions,pcm_thermal,exclude,facade_no_movement
2-s2.0-84903214072,Effect of dynamic characteristics of building envelope on thermal-energy performance in winter conditions: In field experiment,static_other,exclude,facade_no_movement
2-s2.0-84910049142,An adaptive envelope compression strategy for speech processing in cochlear implants,static_other,exclude,facade_no_movement
2-s2.0-84902805510,Effect of dynamic envelope pavement markings on vehicle driver behavior at a highway-rail grade crossing,static_other,exclude,facade_no_movement
2-s2.0-84944730050,A parametric simulation study on kinetic envelopes,not_facade_other,exclude,not_facade
2-s2.0-84929431279,Structural mechanization of giant observation wheels,movable_possible->insufficient_info,exclude,insufficient_info
2-s2.0-84900562357,Whirlstools: Kinetic furniture with adaptive affordance,not_facade_other,exclude,not_facade
2-s2.0-84899018727,Effect of building envelope on thermal environmental conditions of a naturally ventilated building block in tropical climate,static_other,exclude,facade_no_movement
2-s2.0-84894123318,Bio-inspired adaptive stadium façades,insufficient_info,exclude,insufficient_info
2-s2.0-84891276408,Multifunctional adaptive façade at iba 2013; design studies for an integral energy harvesting façade shading system,insufficient_info,exclude,insufficient_info
2-s2.0-84891277845,Advantages of lightweight tensioned coated fabrics and foils façades for the building sector,insufficient_info,exclude,insufficient_info
2-s2.0-84891274736,Textile and film based building envelopes - Light weight and adaptive,insufficient_info,exclude,insufficient_info
2-s2.0-84886701395,Definition of a reference office for standardized evaluations of dynamic façade and lighting technologies,insufficient_info,exclude,insufficient_info
2-s2.0-84886712908,Mechanical cooling energy reduction for commercial buildings in hot climates: Effective use of external solar shading incorporating effects on daylight contribution,static_other,exclude,facade_no_movement
2-s2.0-84885744168,Transparent facades: Active and passive,static_other,exclude,facade_no_movement
2-s2.0-84885625875,No-mech kinetic responsive architecture: Kinetic responsive architecture with no mechanical parts,not_facade_other,exclude,not_facade
2-s2.0-84885224603,EmoTicSpace: When the built environments get emotional,not_facade_other,exclude,not_facade
2-s2.0-84884572348,Facade design principles for nearly zero energy buildings in a cold climate,static_other,exclude,facade_no_movement
2-s2.0-84884551487,Mass-customized net energy-positive housing for the great lakes region,not_facade_other,exclude,not_facade
2-s2.0-84879495105,Comparative control strategies for roller shades with respect to daylighting and energy performance,control_of_static,exclude,facade_no_movement
2-s2.0-84881185942,Application of flexible façade systems in reducing the lateral displacement of concrete frames subjected to seismic loads,insufficient_info,exclude,insufficient_info
2-s2.0-84940646839,Adaptive façade design for the daylighting performance in an office building: The investigation of an opening design strategy with cellular automata,static_other,exclude,facade_no_movement
2-s2.0-84879110265,Performance of a daylight-redirecting glass-shading system,static_other,exclude,facade_no_movement
2-s2.0-84883729570,Shapes of miura mesh mechanism with mobility one,movable_possible->include,include,
2-s2.0-84876865688,Simulating nonlinear nano-to-micro scaled material properties and effects at the architectural scale,static_other,exclude,facade_no_movement
2-s2.0-84876820824,Choreographic architecture: Inscribing instructions in an auxetic based material system,movable_possible->include,include,
2-s2.0-84874785714,Nonlinear analysis of out-of-plane masonry façades: Full dynamic versus pushover methods by rigid body and spring model,static_other,exclude,facade_no_movement
2-s2.0-84875697527,The thermal performance of walls under actual service conditions: Evaluating the results of climatic chamber tests,static_other,exclude,facade_no_movement
2-s2.0-84876714561,An Experimental Study on a Microclimatic Layer of a Bionic Façade Inspired by Vertical Greenery,static_other,exclude,facade_no_movement
2-s2.0-85048220892,Energy and daylighting interaction in offices with shading devices,insufficient_info,exclude,insufficient_info
2-s2.0-85127876385,ARCS Architectural Chameleon Skin A swarm-based architectural installation,insufficient_info,exclude,insufficient_info
2-s2.0-84879466311,Energy performance of shading devices for thermal and lighting comfort in offices,insufficient_info,exclude,insufficient_info
2-s2.0-84983531049,Study for the rehabilitation of vernacular architecture with sustainable criteria,not_facade_other,exclude,not_facade
2-s2.0-105025318037,Responsive Building Envelopes: Characteristics and Evolving Paradigms,insufficient_info,exclude,insufficient_info
2-s2.0-84878797097,Structural design of blast enhanced cable net facades,static_other,exclude,facade_no_movement
2-s2.0-84870279087,On-site building walls characterization,static_other,exclude,facade_no_movement
2-s2.0-85048244442,Energy simulation and design of a hot box suitable for dynamic tests of building envelope opaque components,insufficient_info,exclude,insufficient_info
2-s2.0-84885652681,Capital cost-aware design and partial shading-aware architecture optimization of a reconfigurable photovoltaic system,static_other,exclude,facade_no_movement
2-s2.0-84897048301,Acoustic optimization of windows and doors through sound intensity measurements,insufficient_info,exclude,insufficient_info
2-s2.0-85048228738,"Daylight harvesting: A multivariate regression linear model for predicting the impact on lighting, cooling and heating",insufficient_info,exclude,insufficient_info
2-s2.0-105025296222,North House: Climate-Responsive Envelope and Control Systems,insufficient_info,exclude,insufficient_info
2-s2.0-84871874052,Development of polynomial regression models for composite dynamic envelopes' thermal performance forecasting,control_of_static,exclude,facade_no_movement
2-s2.0-84870494719,Progressive collapse analysis of a high-rise building considering the effect of an outriggerbelt lateral load resisting system,static_other,exclude,facade_no_movement
2-s2.0-84876527219,A visual - Performative language of façade patterns for the connected sustainable home,insufficient_info,exclude,insufficient_info
2-s2.0-84863467109,Cross ventilation with small openings: Measurements in a multi-zone test building,static_other,exclude,facade_no_movement
2-s2.0-84865622141,"Retrofitting using a dynamic envelope to ensure thermal comfort, energy savings and low environmental impact in Mediterranean climates",static_other,exclude,facade_no_movement
2-s2.0-84865596200,Communication between physical and virtual models in designing smart buildings,movable_possible->insufficient_info,exclude,insufficient_info
2-s2.0-84861569230,Viscoelastic spider connectors for the mitigation of cable-supported façades subjected to air blast loading,static_other,exclude,facade_no_movement
2-s2.0-84872838848,"The agency of responsive envelopes: Interaction, politics and interconnected systems",static_other,exclude,facade_no_movement
2-s2.0-84862523171,Innovative strategies for adaptive buildings in large cities,not_facade_other,exclude,not_facade
2-s2.0-84858710403,Elastoplastic dissipative devices for the mitigation of blast resisting cable-supported glazing façades,static_other,exclude,facade_no_movement
2-s2.0-84861838567,Building-plant system energy sustainability. An approach for transient thermal performance analysis,static_other,exclude,facade_no_movement
2-s2.0-84859443262,Dynamic performance of a façade-based solar loop heat pipe water heating system,static_other,exclude,facade_no_movement
2-s2.0-84956702328,The future of energy-active and adaptive building envelopes,static_other,exclude,facade_no_movement
2-s2.0-84858679523,Material capacity: Embedded responsiveness,static_other,exclude,facade_no_movement
2-s2.0-84855243888,Experimental estimation of the solar properties of a switchable liquid shading system for glazed facades,movable_possible->insufficient_info,exclude,insufficient_info
2-s2.0-84860799273,Total energy use in air conditioned buildings: Analysis of main influencing factors,control_of_static,exclude,facade_no_movement
2-s2.0-84855814331,Daylighting and energy analysis of private offices with automated interior roller shades,control_of_static,exclude,facade_no_movement
2-s2.0-85127888997,Time as a Designing Factor in Architecture Creation Application of parametric design in dynamic facades,static_other,exclude,facade_no_movement
2-s2.0-84886708590,An algorithm for designing dynamic solar shading system,static_other,exclude,facade_no_movement
2-s2.0-84865033966,The impact of a combined dynamic shading system on the thermal performance of building perimeter zones,insufficient_info,exclude,insufficient_info
2-s2.0-84900857642,"MFREE-S Closed Cavity Façade: Cost-effective, clean, environmental",insufficient_info,exclude,insufficient_info
2-s2.0-84865874416,The interior experience of daylighting technologies: Histories and potential futures,static_other,exclude,facade_no_movement
2-s2.0-84886044487,A methodology for daylight optimisation of facades: An investigation of the opening design strategy with cellular automata for an office building,static_other,exclude,facade_no_movement
2-s2.0-84872040764,A simulation and experimental study of the impact of passive and active façade systems on the energy performance of building perimeter zones,insufficient_info,exclude,insufficient_info
2-s2.0-84873347851,Potential of dynamic-mechanical analysis toward a complementary material and system testing approach for structural glazing,static_other,exclude,facade_no_movement
2-s2.0-84900872911,The parametric design of Shanghai Tower's form and façade,insufficient_info,exclude,insufficient_info
2-s2.0-82555201440,Modeling and simulation of clamp band dynamic envelope in A LV/SC separation system,not_facade_other,exclude,not_facade
2-s2.0-85048345811,An exploration into computational optimization for motive architecture,not_facade_other,exclude,not_facade
2-s2.0-84855963275,Design of a 2-DOF 8R linkage for transformable hypar structure,movable_possible->include,include,
2-s2.0-84873864839,Affect: Adaptive fenestration for emission-free cladding technology,insufficient_info,exclude,insufficient_info
2-s2.0-84860247255,Structural dynamic façade,insufficient_info,exclude,insufficient_info
2-s2.0-84870170502,Modelling and optimisation of a biomimetic façade based on animal fur,insufficient_info,exclude,insufficient_info
2-s2.0-84864141000,Effect of two exterior louver systems on solar transmittance and indoor thermal conditions: Experiment and simulations,insufficient_info,exclude,insufficient_info
2-s2.0-84867009270,Automated and manual solar shading and glare control: A design framework for meeting occupant comfort and realized energy performance,insufficient_info,exclude,insufficient_info
2-s2.0-85024275352,Adaptive Partitioning of Urban Facades,static_other,exclude,facade_no_movement
2-s2.0-84855426634,Adaptive partitioning of urban facades,static_other,exclude,facade_no_movement
2-s2.0-84867033340,Harvesting energy with solar panels and adaptive shading for building skins. A case study of an office building in Saudi Arabia,insufficient_info,exclude,insufficient_info
2-s2.0-84870192612,Inverse modelling for the assessment of energy performance: Estimation of envelope thermal characteristics,insufficient_info,exclude,insufficient_info
2-s2.0-84863734969,HVAC integrated control for energy saving and comfort enhancement,control_of_static,exclude,facade_no_movement
2-s2.0-81255151169,The adaptive building initiative: The functional aesthetic of adaptivity,static_other,exclude,facade_no_movement
2-s2.0-81255146361,Feedback architecture,movable_possible->insufficient_info,exclude,insufficient_info
2-s2.0-80052570730,Kinetic systems in architecture: New approach for environmental control systems and context-sensitive buildings,movable_possible->insufficient_info,exclude,insufficient_info
2-s2.0-80051593755,Energy performance of an open-joint ventilated façade compared with a conventional sealed cavity façade,vent_breathing,exclude,facade_no_movement
2-s2.0-79959349592,Endovascular fenestration in aortic dissection with acute malperfusion syndrome: Immediate and late follow-up,static_other,exclude,facade_no_movement
2-s2.0-79955892373,Dynamic window daylighting systems: Electropolymeric technology for solar responsive building envelopes,movable_possible->insufficient_info,exclude,insufficient_info
2-s2.0-79954573806,Quantifying the potential of automated dynamic solar shading in office buildings through integrated simulations of energy and daylight,static_other,exclude,facade_no_movement
2-s2.0-79952338837,Distributed Mass Damper System for Integrating Structural and Environmental Controls in Buildings,static_other,exclude,facade_no_movement
2-s2.0-78651404478,Seismic response of cable net facade,static_other,exclude,facade_no_movement
2-s2.0-84870586182,Madrid's landscape through its cornice 1. from a façade to a kinetic section,insufficient_info,exclude,insufficient_info
2-s2.0-84870158832,Performance of a daylight redirecting glass shading system demonstration in an office building,insufficient_info,exclude,insufficient_info
2-s2.0-85145654987,"Mobile Phone Transmitters for Wireless Standards: Systems, Architectures and Technologies",static_other,exclude,facade_no_movement
2-s2.0-80052989352,Responsive shading intelligent façade systems,insufficient_info,exclude,insufficient_info
2-s2.0-80053018888,Performative responsive architecture powered by climate,static_other,exclude,facade_no_movement
2-s2.0-84867267320,Dynamic solar shading and glare control for human comfort and energy efficiency at UCSD: Integrated design and simulation strategies,insufficient_info,exclude,insufficient_info
2-s2.0-84867267682,Fluid filled window system for passive cooling and heating,insufficient_info,exclude,insufficient_info
2-s2.0-77955566485,The energy savings potential of using dynamic external louvers in an office building,static_other,exclude,facade_no_movement
2-s2.0-77956093499,Dynamic object-oriented louver fin-and-tube heat exchanger model for vehicle cooling system,static_other,exclude,facade_no_movement
2-s2.0-77951096129,Approximation-free running SVD and its application to motion detection,movable_possible->insufficient_info,exclude,insufficient_info
2-s2.0-77951112026,Thermofluid-dynamic analysis of ventilated facades,vent_breathing,exclude,facade_no_movement
2-s2.0-77956470232,Dynamic performance of cable net facade with consideration of glass panels under earthquake,insufficient_info,exclude,insufficient_info
2-s2.0-77952604014,Adaptive actions on shading devices in response to local visual stimuli,static_other,exclude,facade_no_movement
2-s2.0-77649238846,Energy efficiency of a dynamic glazing system,static_other,exclude,facade_no_movement
2-s2.0-70249119591,Shading performance of a vertical deciduous climbing plant canopy,static_other,exclude,facade_no_movement
2-s2.0-77950302167,The effect of feeding and fasting on fenestrations in the liver sinusoidal endothelial cell,static_other,exclude,facade_no_movement
2-s2.0-84898475278,Inelastic dynamic finite-element design of light gauge metal stud façade systems for blast loading,static_other,exclude,facade_no_movement
2-s2.0-78449270430,Skin in architecture: Towards bioinspired facades,static_other,exclude,facade_no_movement
2-s2.0-84926522419,Dynamic thermally disconnected building envelopes-A new paradigm for walls and roofs in low-energy buildings,insufficient_info,exclude,insufficient_info
2-s2.0-78449292725,Challenging the engineering view: Comparative analysis of technological and biological functions targeting energy efficient facade systems,static_other,exclude,facade_no_movement
2-s2.0-78149400279,Energy saving potential of double-skin façade buildings with active adaptive operation in winter,dsf_static,exclude,facade_no_movement
2-s2.0-77951003787,Adaptive building skin systems: A morphogenomic framework for developing real-time interactive building skin systems,movable_possible->insufficient_info,exclude,insufficient_info
2-s2.0-74549219376,Integration of thermal dynamics and lighting in buildings with object oriented multi-domain approach,static_other,exclude,facade_no_movement
2-s2.0-68849121973,Dynamic performance of cable net facades,static_other,exclude,facade_no_movement
2-s2.0-70349091052,Numerical simulation of freight railcar dynamic clearance envelopes,static_other,exclude,facade_no_movement
2-s2.0-59849095281,An investigation of the potential for natural ventilation and building orientation to achieve thermal comfort in warm and humid climates,static_other,exclude,facade_no_movement
2-s2.0-60549112398,Advanced façades,insufficient_info,exclude,insufficient_info
2-s2.0-70749085882,Natural ventilation with dynamic Façades,dsf_static,exclude,facade_no_movement
2-s2.0-57749111641,User interface façades: Towards fully adaptable user interfaces,static_other,exclude,facade_no_movement
2-s2.0-57549110009,Openings in façades and adaptable dwelling space,insufficient_info,exclude,insufficient_info
2-s2.0-57349083190,Vector and harmonic amplitude/phase corrected multi-envelope stimulus response measurements of nonlinear devices,static_other,exclude,facade_no_movement
2-s2.0-79956341778,Object oriented modelling of variable envelope properties in buildings,insufficient_info,exclude,insufficient_info
2-s2.0-55549117496,The dynamic envelope of a fusion class II virus: E3 domain of glycoprotein E2 precursor in semliki forest virus provides a unique contact with the fusion protein E1,control_of_static,exclude,facade_no_movement
2-s2.0-39649108871,"The retractable roof and movable field at University of Phoenix Stadium, Arizona",movable_possible->insufficient_info,exclude,insufficient_info
2-s2.0-84858815862,Implementation of cellular automata for dynamic shading of building façade,static_other,exclude,facade_no_movement
2-s2.0-37249005312,Energy consumption simulation for residential buildings with shading devices in different regions,static_other,exclude,facade_no_movement
2-s2.0-84865487569,Luminous efficacy based on fuzzy controlled roller blind positioning,insufficient_info,exclude,insufficient_info
2-s2.0-84858806571,Evolving cooperative behaviour in a reflexive membrane,movable_possible->insufficient_info,exclude,insufficient_info
2-s2.0-84869768076,The daylight coefficient method and complex fenestration,insufficient_info,exclude,insufficient_info
2-s2.0-46449134855,Improved genetic identification algorithms on moisture absorption and desorption on building materials surface,static_other,exclude,facade_no_movement
2-s2.0-67649803259,Identifying criteria for the design of affective and socially engaging kinetic architectural structures,not_facade_other,exclude,not_facade
2-s2.0-34548665030,"Defense against environmental ammonia toxicity in the African lungfish, Protopterus aethiopicus: Bimodal breathing, skin ammonia permeability and urea synthesis",static_other,exclude,facade_no_movement
2-s2.0-37649005375,FEM analysis and experimental study on monolayer cable net for glass facades: Dynamic properties,static_other,exclude,facade_no_movement
2-s2.0-34250305562,The dynamic envelope of a fusion Class II virus: Prefusion stages of Semliki Forest virus revealed by electron cryomicroscopy,static_other,exclude,facade_no_movement
2-s2.0-85072420664,Natural and environmentally responsive building envelopes,static_other,exclude,facade_no_movement
2-s2.0-85128384784,Soft façade: Steps into the definition of a responsive etfe façade for high-rise buildings work in progress,insufficient_info,exclude,insufficient_info
2-s2.0-85103035355,Pressure equalized insulated glass units in exterior building envelopes,insufficient_info,exclude,insufficient_info
2-s2.0-84898873405,Bionic breathing skin for buildings,insufficient_info,exclude,insufficient_info
2-s2.0-34547333417,User interface façades: Towards fully adaptable user interfaces,static_other,exclude,facade_no_movement
2-s2.0-33750892442,The dynamic envelope of a fusion type 2 virus - Reorganizations observed during prefusion stages in semliki forest virus,static_other,exclude,facade_no_movement
2-s2.0-33646513708,Modelling indoor illumination by complex fenestration systems based on bidirectional photometric data,static_other,exclude,facade_no_movement
2-s2.0-85134002790,Mediated Space and Kinetic Architecture: The Synergy of Co-development,not_facade_other,exclude,not_facade
2-s2.0-33749248368,A predistortion linearization system for high power amplifiers with low frequency envelope memory effects,static_other,exclude,facade_no_movement
2-s2.0-14644395606,A new evaluation method for daylight discomfort glare,static_other,exclude,facade_no_movement
2-s2.0-17044376679,Shading for sustainable advantage,insufficient_info,exclude,insufficient_info
2-s2.0-4344716399,"Reduced linear state model of hollow blocks walls, validation using hot box measurements",static_other,exclude,facade_no_movement
2-s2.0-0347337985,Adaptive Filter Design Subject to Output Envelope Constraints and Bounded Input Noise,static_other,exclude,facade_no_movement
2-s2.0-0041592505,A novel behavorial model of power amplifier based on a dynamic envelope gain approach for the system level simulation and design,static_other,exclude,facade_no_movement
2-s2.0-84947287914,RMIX: A multiprotocol RMI framework for Java,not_facade_other,exclude,not_facade
2-s2.0-0141630685,Adaptive envelope-constrained filtering,insufficient_info,exclude,insufficient_info
2-s2.0-0346936510,Delineation of dynamic envelope of light rail transit cars and trains,static_other,exclude,facade_no_movement
2-s2.0-0036643156,Adaptive envelope-constrained filtering algorithms for noisy input signals,static_other,exclude,facade_no_movement
2-s2.0-0036611752,Mean square convergence of adaptive envelope-constrained filtering,static_other,exclude,facade_no_movement
2-s2.0-0036532734,Development of a control algorithm to optimize airflow rates through variable size windows,movable_possible->insufficient_info,exclude,insufficient_info
2-s2.0-0035414642,Improved gain for a dynamic envelope tracking amplifier in cellular radio handsets,insufficient_info,exclude,insufficient_info
2-s2.0-0035330810,Application of cubic constraint approximation in the recursive design of FIR filters subject to output envelope constraints,static_other,exclude,facade_no_movement
2-s2.0-0035245919,Design of adaptive envelope-constrained filters in the presence of impulsive noise,static_other,exclude,facade_no_movement
2-s2.0-0034825789,Indoor air quality and hygroscopically active materials,not_facade_other,exclude,not_facade
2-s2.0-1842539574,Indoor Air Quality and Hygroscopically Active Materials,not_facade_other,exclude,not_facade
2-s2.0-0035686438,High-efficiency high-level modulator for use in dynamic envelope tracking CDMA RF power amplifiers,static_other,exclude,facade_no_movement
2-s2.0-0034437862,Effect of ventilation systems on prevalence of symptoms associated with “sick buildings” in brazilian commercial establishments,static_other,exclude,facade_no_movement
2-s2.0-85072426197,Dynamic and responsive building envelopes,static_other,exclude,facade_no_movement
2-s2.0-0033874541,Building heating requirement calculation: A critical analysis of the new European standards,static_other,exclude,facade_no_movement
2-s2.0-0034175344,The effect of noise on adaptive envelope-constrained filters,static_other,exclude,facade_no_movement
2-s2.0-0033682309,Adaptive envelope-constrained filter design,static_other,exclude,facade_no_movement
2-s2.0-0033694135,High efficiency CDMA RF power amplifier using dynamic envelope tracking technique,static_other,exclude,facade_no_movement
2-s2.0-0032217999,Adaptive shape from shading,insufficient_info,exclude,insufficient_info
2-s2.0-0032449495,Neuronal coding of interaural transient envelope disparities,static_other,exclude,facade_no_movement
2-s2.0-0032186683,Office worker response to an automated venetian blind and electric lighting system: A pilot study,movable_possible->insufficient_info,exclude,insufficient_info
2-s2.0-0031635886,Efficient approach to noise suppression in adaptive filtering subject to output envelope constraints,static_other,exclude,facade_no_movement
2-s2.0-0032305060,Thermal and daylighting performance of an automated venetian blind and lighting system in a full-scale private office,movable_possible->insufficient_info,exclude,insufficient_info
2-s2.0-0030674305,Development of a wind load cycle for testing commercial building envelopes,insufficient_info,exclude,insufficient_info
2-s2.0-0030718713,New look at adaptive envelope-constrained filtering via the constraint approximation,insufficient_info,exclude,insufficient_info
2-s2.0-0031539248,Developing a dynamic envelope/lighting control system with field measurements,movable_possible->insufficient_info,exclude,insufficient_info
2-s2.0-0030354432,Design of adaptive envelope-constrained filters using the cubic smoothing function,insufficient_info,exclude,insufficient_info
2-s2.0-0030258329,Application of Simplified Line Searches in the Design of Adaptive Envelope-Constrained Filters,static_other,exclude,facade_no_movement
2-s2.0-0030292257,Seasonal shading of vertical south-facades with prismatic panes,static_other,exclude,facade_no_movement
2-s2.0-0030283817,Analytical investigation of the steady-state behaviour of dynamic and diffusive building envelopes,static_other,exclude,facade_no_movement
2-s2.0-0029667147,A simple climagraph for characterizing regional suitability for greenhouse cropping in Greece,static_other,exclude,facade_no_movement
2-s2.0-84904818588,First mars outpost architectural study,not_facade_other,exclude,not_facade
2-s2.0-0029697466,Fast convergence algorithms for the adaptive envelope-constrained filter design,insufficient_info,exclude,insufficient_info
2-s2.0-0029721340,First Mars outpost architectural study,not_facade_other,exclude,not_facade
2-s2.0-84970417746,Dynamic Evaluation of the Building Envelope for Wind and Wind-Driven Rain Performance,static_other,exclude,facade_no_movement
2-s2.0-0029235106,Dynamic evaluation of the building envelope for wind and wind-driven rain performance,static_other,exclude,facade_no_movement
2-s2.0-0027835967,Conceptual framework for dynamic control of daylighting and electric lighting systems,control_of_static,exclude,facade_no_movement
2-s2.0-34250074213,"Completing the ""One line proof"" of the dynamic envelope theorem",static_other,exclude,facade_no_movement
2-s2.0-0027003042,Method of measurement nighttime U-values using the mobile window thermal test facility,insufficient_info,exclude,insufficient_info
2-s2.0-0026223932,"Surface reconstruction from stereoscopy and ""shape from shading"" in SEM images",static_other,exclude,facade_no_movement
2-s2.0-0026158977,Use of nonlinear envelope feedback to linearize the characteristics of power amplifiers,insufficient_info,exclude,insufficient_info
2-s2.0-0000345064,The envelope theorem in dynamic optimization,static_other,exclude,facade_no_movement
2-s2.0-0021543170,Dynamic Changes of Fenestrations in Choriocapillaries,static_other,exclude,facade_no_movement
2-s2.0-0014481458,Respiratory Influence on Skin Potential and Sweating,static_other,exclude,facade_no_movement
2-s2.0-77954387152,Physiological and ecological studies in the analysis of plant environment: IX. Adaptive changes in the vegetative growth and development of helianthus annuus induced by an alteration in light level,control_of_static,exclude,facade_no_movement
